10026-1,Naboo Starfighter - UCS,2002,172,187,https://m.rebrickable.com/media/sets/10026-1.jpg,https://rebrickable.com/sets/10026-1/naboo-starfighter-ucs/
10027-1,Train Engine Shed,2003,239,670,https://m.rebrickable.com/media/sets/10027-1.jpg,https://rebrickable.com/sets/10027-1/train-engine-shed/
10029-1,Lunar Lander,2003,387,468,https://m.rebrickable.com/media/sets/10029-1.jpg,https://rebrickable.com/sets/10029-1/lunar-lander/
10030-1,Imperial Star Destroyer - UCS,2002,174,3115,https://m.rebrickable.com/media/sets/10030-1.jpg,https://rebrickable.com/sets/10030-1/imperial-star-destroyer-ucs/
10036-1,Pizza To Go,2002,75,150,https://m.rebrickable.com/media/sets/10036-1.jpg,https://rebrickable.com/sets/10036-1/pizza-to-go/
10037-1,Breezeway Cafe,2002,75,194,https://m.rebrickable.com/media/sets/10037-1.jpg,https://rebrickable.com/sets/10037-1/breezeway-cafe/
10039-1,Black Falcon's Fortress,2002,186,431,https://m.rebrickable.com/media/sets/10039-1.jpg,https://rebrickable.com/sets/10039-1/black-falcons-fortress/
10040-1,Black Seas Barracuda,2002,147,914,https://m.rebrickable.com/media/sets/10040-1.jpg,https://rebrickable.com/sets/10040-1/black-seas-barracuda/
10041-1,Main Street, Reissue,2003,85,639,https://m.rebrickable.com/media/sets/10041-1.jpg,https://rebrickable.com/sets/10041-1/main-street-reissue/
10042-1,American Flag,2003,206,35,https://m.rebrickable.com/media/sets/10042-1.jpg,https://rebrickable.com/sets/10042-1/american-flag/
10043-1,2x2 Electrical Plate,2002,254,1,https://m.rebrickable.com/media/sets/10043-1.jpg,https://rebrickable.com/sets/10043-1/2x2-electrical-plate/
10044-1,Windows and Doors,2002,254,44,https://m.rebrickable.com/media/sets/10044-1.jpg,https://rebrickable.com/sets/10044-1/windows-and-doors/
10045-1,Pillars and Beams,2002,254,13,https://m.rebrickable.com/media/sets/10045-1.jpg,https://rebrickable.com/sets/10045-1/pillars-and-beams/
10046-1,Brown Tiles,2002,254,100,https://m.rebrickable.com/media/sets/10046-1.jpg,https://rebrickable.com/sets/10046-1/brown-tiles/
10047-1,Light Gray Arches,2002,254,36,https://m.rebrickable.com/media/sets/10047-1.jpg,https://rebrickable.com/sets/10047-1/light-gray-arches/
10048-1,Small Wheels and Axles,2002,254,61,https://m.rebrickable.com/media/sets/10048-1.jpg,https://rebrickable.com/sets/10048-1/small-wheels-and-axles/
10049-1,Large Wheels and Axles,2002,254,31,https://m.rebrickable.com/media/sets/10049-1.jpg,https://rebrickable.com/sets/10049-1/large-wheels-and-axles/
10050-1,Gray Fences,2002,254,34,https://m.rebrickable.com/media/sets/10050-1.jpg,https://rebrickable.com/sets/10050-1/gray-fences/
10051-1,Transparent Bricks,2002,254,50,https://m.rebrickable.com/media/sets/10051-1.jpg,https://rebrickable.com/sets/10051-1/transparent-bricks/
10053-1,Black Slopes 33,2003,254,44,https://m.rebrickable.com/media/sets/10053-1.jpg,https://rebrickable.com/sets/10053-1/black-slopes-33/
10054-1,Black Slopes 33 3 x 2 and 3 x 4,2003,254,68,https://m.rebrickable.com/media/sets/10054-1.jpg,https://rebrickable.com/sets/10054-1/black-slopes-33-3-x-2-and-3-x-4/
10055-1,Black Slopes 33 3 x 1 and 3 x 3,2003,254,50,https://m.rebrickable.com/media/sets/10055-1.jpg,https://rebrickable.com/sets/10055-1/black-slopes-33-3-x-1-and-3-x-3/
10056-1,White Plates 2 x n,2002,254,56,https://m.rebrickable.com/media/sets/10056-1.jpg,https://rebrickable.com/sets/10056-1/white-plates-2-x-n/
10057-1,Black Plates 2 x n,2002,254,56,https://m.rebrickable.com/media/sets/10057-1.jpg,https://rebrickable.com/sets/10057-1/black-plates-2-x-n/
10058-1,Red Plates 2 x n,2002,254,56,https://m.rebrickable.com/media/sets/10058-1.jpg,https://rebrickable.com/sets/10058-1/red-plates-2-x-n/
10059-1,Dark Green Plates 2 x n,2002,254,56,https://m.rebrickable.com/media/sets/10059-1.jpg,https://rebrickable.com/sets/10059-1/dark-green-plates-2-x-n/
10060-1,Light Gray Plates 2 x n,2002,254,56,https://m.rebrickable.com/media/sets/10060-1.jpg,https://rebrickable.com/sets/10060-1/light-gray-plates-2-x-n/
